order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,delivery_partner_id_x,store_id,product_id,quantity,unit_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,delivery_partner_id_y,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status_y,reasons_if_delayed,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date,delay_minutes
4665187954,97739583,2024-04-03 05:13:47,2024-04-03 05:33:47,2024-04-03 05:30:47,On Time,340.66,Wallet,39743,2639,337168,1,545.49,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,25,98,39743,2024-04-03 05:33:47,2024-04-03 05:30:47,-3.0,4.23,On Time,,Vasudha Nair,nratti@example.net,919053447703,"878
Rajagopal Circle, Phagwara-745365",Hapur,333808,2023-07-21,Inactive,17,1522.55,4829327,4,"It was okay, nothing special.",Product Quality,Neutral,2024-04-03,-3.0
3914760118,61877649,2023-03-21 20:18:23,2023-03-21 20:29:23,2023-03-21 20:30:23,On Time,2930.6,Wallet,52436,1101,153019,1,947.95,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88,52436,2023-03-21 20:29:23,2023-03-21 20:30:23,1.0,3.38,On Time,Traffic,Yuvraj Roy,fitanvarty@example.net,918160299632,"72, Mannan Circle, Durgapur-415078",Nagaon,251525,2023-10-25,Premium,12,1739.04,7057507,2,I had a bad experience.,Customer Service,Negative,2023-03-21,1.0
155568486,36517334,2023-12-26 04:56:10,2023-12-26 05:07:10,2023-12-26 05:09:10,On Time,936.98,UPI,59769,3309,807452,1,144.19,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,27,61,59769,2023-12-26 05:07:10,2023-12-26 05:09:10,2.0,0.6,On Time,Traffic,Ria Dua,akshay40@example.com,919591362787,"16/46
Karan Nagar, Karaikudi 841373",Naihati,886615,2024-03-30,Premium,19,1603.14,1117954,5,Highly recommended!,Product Quality,Positive,2023-12-26,2.0
3773972929,26752630,2023-10-19 11:20:42,2023-10-19 11:35:42,2023-10-19 11:34:42,On Time,297.68,Card,42110,263,669378,1,212.14,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70,42110,2023-10-19 11:35:42,2023-10-19 11:34:42,-1.0,2.85,On Time,,Nakul Gade,samuel16@example.net,914583794714,"40/280, Balakrishnan Path, Bongaigaon 601425",Delhi,313960,2024-09-25,Inactive,5,1340.67,1771525,3,"Average experience, could improve.",App Experience,Neutral,2023-10-19,-1.0
2168808412,91382237,2023-05-23 10:16:42,2023-05-23 10:36:42,2023-05-23 10:50:42,Slightly Delayed,1185.57,UPI,23293,9712,378287,2,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,23293,2023-05-23 10:36:42,2023-05-23 10:50:42,14.0,1.34,Slightly Delayed,Traffic,Yashasvi Prasad,osanghvi@example.org,912616587272,"68/302, Dara
Agra 821445",Bhiwani,733394,2024-03-18,Regular,4,1790.07,5577431,2,Delivery was late and I was unhappy.,Delivery,Negative,2023-05-23,14.0
7697315553,49769532,2023-12-10 02:54:11,2023-12-10 03:13:11,2023-12-10 03:16:11,On Time,3321.85,UPI,74363,4656,692985,1,197.39,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,30,86,74363,2023-12-10 03:13:11,2023-12-10 03:16:11,3.0,3.93,On Time,Traffic,Yashawini Barman,gbath@example.net,912466091977,"62, Lal Circle, Berhampore-806602",Ramagundam,677659,2023-05-25,Premium,20,1923.39,782871,4,"Overall good experience, thank you!",App Experience,Positive,2023-12-10,3.0
804414742,42781544,2024-07-15 21:18:58,2024-07-15 21:34:58,2024-07-15 21:46:58,Slightly Delayed,3378.21,Cash,98191,8163,707935,3,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,98191,2024-07-15 21:34:58,2024-07-15 21:46:58,12.0,4.21,Slightly Delayed,Traffic,Isaiah Sankar,saxenalogan@example.org,918633550027,"088, Sane Marg
Sambalpur 100191",Faridabad,898529,2023-12-05,New,1,1248.16,1592140,3,The order was incorrect.,Product Quality,Negative,2024-07-15,12.0
918328199,60656482,2023-12-18 01:55:01,2023-12-18 02:05:01,2023-12-18 02:16:01,Slightly Delayed,1095.57,Card,20173,9479,970529,2,827.44,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84,20173,2023-12-18 02:05:01,2023-12-18 02:16:01,11.0,2.24,Slightly Delayed,Traffic,Rajata Purohit,jack16@example.net,915477009670,"23/797, Mammen Zila, Hazaribagh 152040",Haldia,745064,2023-10-31,Inactive,12,627.69,4465193,2,Customer service was not helpful.,Product Quality,Negative,2023-12-18,11.0
3084493525,32527479,2023-04-11 18:46:37,2023-04-11 19:06:37,2023-04-11 19:08:37,On Time,1922.46,Cash,89201,8205,219598,1,367.08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83,89201,2023-04-11 19:06:37,2023-04-11 19:08:37,2.0,2.14,On Time,Traffic,Nidhi Varkey,krishakaul@example.org,915761360776,"H.No. 901
Pau Ganj, Munger-041682",Jorhat,597322,2023-11-04,Regular,19,896.82,6275187,2,Taste was not as expected.,Customer Service,Negative,2023-04-11,2.0
8047256000,17805991,2024-08-08 20:00:24,2024-08-08 20:12:24,2024-08-08 20:23:24,Slightly Delayed,1862.31,Card,73002,8179,721521,1,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,73002,2024-08-08 20:12:24,2024-08-08 20:23:24,11.0,4.53,Slightly Delayed,Traffic,Jhalak Rai,panditdev@example.net,919260385732,"73/063, Dutt Road
Kishanganj-424784",Dhule,819317,2024-05-09,New,10,924.9,3862988,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-08-08,11.0
5176597414,80875034,2024-01-25 04:34:04,2024-01-25 04:46:04,2024-01-25 04:54:04,Slightly Delayed,1723.93,Wallet,41701,7307,6405,2,236.51,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81,41701,2024-01-25 04:46:04,2024-01-25 04:54:04,8.0,0.72,Slightly Delayed,Traffic,Vasatika Palla,maanasrattan@example.com,910399688696,"89
Thaker Road, Agra-525317",Mahbubnagar,197561,2023-07-15,Inactive,4,1407.92,7216638,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-01-25,8.0
110303417,57566548,2024-05-24 01:48:07,2024-05-24 02:08:07,2024-05-24 02:08:07,On Time,2258.29,Wallet,66500,7725,654623,3,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,66500,2024-05-24 02:08:07,2024-05-24 02:08:07,0.0,2.49,On Time,,Oliver Tella,vasudhasawhney@example.com,910798558522,"50/831
Mall Zila, Rohtak-640640",Arrah,898935,2023-05-04,Regular,14,1058.02,9464738,4,Good selection of products.,Customer Service,Positive,2024-05-24,0.0
1809212176,50105174,2023-04-08 09:17:28,2023-04-08 09:36:28,2023-04-08 09:32:28,On Time,4454.66,Card,68256,133,818522,2,96.09,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90,68256,2023-04-08 09:36:28,2023-04-08 09:32:28,-4.0,4.43,On Time,,Tanveer Baria,nvora@example.com,910388026899,"23/41
Kala Circle, Gorakhpur-396088",Malda,426543,2023-09-08,Premium,11,1889.81,498361,5,Very happy with the service!,Customer Service,Positive,2023-04-08,-4.0
1765001264,1697604,2023-07-06 11:02:35,2023-07-06 11:13:35,2023-07-06 11:40:35,Significantly Delayed,412.53,UPI,16034,3190,654623,1,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,16034,2023-07-06 11:13:35,2023-07-06 11:40:35,27.0,0.54,Significantly Delayed,Traffic,Arjun Deep,vedant34@example.net,915494808717,"H.No. 285
Gokhale Ganj, Chennai 327475",Bongaigaon,743452,2023-07-24,Regular,6,1970.15,9304056,3,"It was okay, nothing special.",App Experience,Neutral,2023-07-06,27.0
4220306391,44139071,2024-01-08 04:39:13,2024-01-08 04:51:13,2024-01-08 05:03:13,Slightly Delayed,1587.88,UPI,74233,377,537274,1,702.71,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67,74233,2024-01-08 04:51:13,2024-01-08 05:03:13,12.0,3.39,Slightly Delayed,Traffic,Lopa Padmanabhan,jagratimangat@example.com,919143735194,"85/433, Brar Path
Vijayawada-143684",Belgaum,769214,2024-01-16,Regular,8,923.09,2088897,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-01-08,12.0
1275637731,20148223,2023-12-21 10:41:16,2023-12-21 10:53:16,2023-12-21 11:14:16,Significantly Delayed,786.85,UPI,29837,9107,137909,1,864.3,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,23,65,29837,2023-12-21 10:53:16,2023-12-21 11:14:16,21.0,2.19,Significantly Delayed,Traffic,Manbir Dua,schar@example.org,910841775043,"H.No. 573, Comar Road, Proddatur-125060",Kamarhati,675142,2023-05-26,Inactive,5,599.99,7955568,1,Product was damaged during delivery.,Customer Service,Negative,2023-12-21,21.0
7729557529,59252433,2024-09-24 10:49:23,2024-09-24 11:08:23,2024-09-24 11:11:23,On Time,2146.47,Wallet,14931,5486,961614,1,227.22,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99,14931,2024-09-24 11:08:23,2024-09-24 11:11:23,3.0,0.89,On Time,Traffic,Vincent Raval,riya20@example.org,916194393464,"H.No. 212, Srinivas Chowk, Udupi-349021",Karaikudi,598368,2024-09-20,Regular,1,990.53,7538534,3,"Average experience, could improve.",App Experience,Neutral,2024-09-24,3.0
9279017414,60495351,2023-05-29 14:59:48,2023-05-29 15:09:48,2023-05-29 15:10:48,On Time,1476.41,UPI,72785,8954,131937,1,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,18,68,72785,2023-05-29 15:09:48,2023-05-29 15:10:48,1.0,2.03,On Time,Traffic,Henry Rana,ebhakta@example.org,911361289330,"813
Krish Street
Nagpur-312112",Srikakulam,246691,2023-04-24,New,11,407.03,8432511,3,"It was okay, nothing special.",Customer Service,Neutral,2023-05-29,1.0
8726185624,57505804,2024-09-25 20:16:31,2024-09-25 20:26:31,2024-09-25 20:31:31,On Time,3851.22,Card,8736,9750,712003,2,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,30,54,8736,2024-09-25 20:26:31,2024-09-25 20:31:31,5.0,2.67,On Time,Traffic,Zinal Padmanabhan,yashodharabhat@example.com,919680388675,"71, Yohannan
Shimla 687225",Orai,20322,2024-08-25,New,9,225.87,5787492,3,Very disappointed with the quality.,Customer Service,Negative,2024-09-25,5.0
3192177869,59252433,2024-08-10 04:21:42,2024-08-10 04:39:42,2024-08-10 04:36:42,On Time,168.09,Cash,2439,9579,677542,3,212.61,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,10,52,2439,2024-08-10 04:39:42,2024-08-10 04:36:42,-3.0,4.51,On Time,,Vincent Raval,riya20@example.org,916194393464,"H.No. 212, Srinivas Chowk, Udupi-349021",Karaikudi,598368,2024-09-20,Regular,1,990.53,4120305,3,Very disappointed with the quality.,Customer Service,Negative,2024-08-10,-3.0
5033541164,32987624,2024-05-26 04:28:43,2024-05-26 04:39:43,2024-05-26 04:57:43,Significantly Delayed,950.94,Cash,78526,194,969851,3,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64,78526,2024-05-26 04:39:43,2024-05-26 04:57:43,18.0,2.85,Significantly Delayed,Traffic,Dalaja Arora,calebsengupta@example.com,912671590893,"46/767
Chacko Chowk
Arrah 424009",Jabalpur,399897,2023-04-05,Premium,15,902.61,6064603,4,Customer service was very helpful.,Customer Service,Positive,2024-05-26,18.0
4495977117,61753272,2023-05-02 10:10:23,2023-05-02 10:23:23,2023-05-02 10:35:23,Slightly Delayed,2663.89,Card,30929,8009,378287,2,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,30929,2023-05-02 10:23:23,2023-05-02 10:35:23,12.0,3.96,Slightly Delayed,Traffic,Ojasvi Dash,widisha91@example.net,915019403001,"H.No. 85
Thakur
Bhubaneswar 074120",Anantapur,81264,2024-08-20,New,3,832.17,5784630,3,"It was okay, nothing special.",App Experience,Neutral,2023-05-02,12.0
8866977450,97509888,2024-09-03 09:15:50,2024-09-03 09:31:50,2024-09-03 09:32:50,On Time,735.43,Wallet,60421,2841,564692,1,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82,60421,2024-09-03 09:31:50,2024-09-03 09:32:50,1.0,0.55,On Time,Traffic,Rushil Patil,utkarsh96@example.net,915906341014,"518, Swamy Zila
Kadapa-043623",Thanjavur,987744,2024-06-09,Inactive,6,1011.59,1583974,1,Not worth the price I paid.,Customer Service,Negative,2024-09-03,1.0
7542030170,49371494,2023-12-21 00:30:48,2023-12-21 00:45:48,2023-12-21 00:45:48,On Time,1247.39,Cash,157,8206,77308,3,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91,157,2023-12-21 00:45:48,2023-12-21 00:45:48,0.0,3.21,On Time,,Zansi Banik,lohit10@example.net,916624700517,"H.No. 44
Khurana Nagar
Arrah 563930",Kanpur,542949,2023-12-14,Regular,18,701.13,742860,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-12-21,0.0
8782031586,23982977,2024-06-19 19:08:21,2024-06-19 19:21:21,2024-06-19 19:28:21,Slightly Delayed,1485.74,Wallet,89181,1796,820541,3,576.22,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",576.22,768.29,25.0,365,19,71,89181,2024-06-19 19:21:21,2024-06-19 19:28:21,7.0,0.58,Slightly Delayed,Traffic,Charita Rama,nadkarniyauvani@example.net,919952544686,"H.No. 01
Krishnan Zila
Jehanabad-220376",Salem,569461,2023-07-04,New,2,1863.55,3982677,4,"Overall good experience, thank you!",Delivery,Positive,2024-06-19,7.0
7177553918,10048910,2023-03-31 22:05:28,2023-03-31 22:17:28,2023-03-31 22:31:28,Slightly Delayed,1381.29,Card,13012,9833,425341,1,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,13012,2023-03-31 22:17:28,2023-03-31 22:31:28,14.0,3.48,Slightly Delayed,Traffic,Pratyush Sawhney,bhavyabuch@example.com,918577787386,"24
Raja Circle, Sonipat-603340",Kozhikode,826123,2023-09-25,New,15,875.32,2383391,4,"Average experience, could improve.",Delivery,Neutral,2023-03-31,14.0
9157563215,89142848,2023-05-31 20:34:28,2023-05-31 20:46:28,2023-05-31 20:45:28,On Time,2075.02,Card,20285,7019,77308,1,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91,20285,2023-05-31 20:46:28,2023-05-31 20:45:28,-1.0,2.25,On Time,,Vasudha Jain,rameshzaitra@example.org,918906815887,"H.No. 190
Pandey Nagar, Bikaner-019291",Rajkot,286052,2024-01-01,New,11,1459.23,9858471,5,Very fresh and well-packaged.,Delivery,Positive,2023-05-31,-1.0
989452284,79773912,2024-07-07 22:13:41,2024-07-07 22:23:41,2024-07-07 22:25:41,On Time,551.88,Wallet,34208,9884,51036,2,931.61,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,34208,2024-07-07 22:23:41,2024-07-07 22:25:41,2.0,2.71,On Time,Traffic,Vaishnavi Gulati,adityaramanathan@example.net,912619074930,"44/995
Saran, Gandhidham-563933",Jaunpur,669886,2023-10-06,Regular,7,751.73,4850145,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-07-07,2.0
9972678893,45033270,2024-08-13 07:23:10,2024-08-13 07:42:10,2024-08-13 07:42:10,On Time,3702.6,Wallet,56834,7171,305754,2,979.99,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81,56834,2024-08-13 07:42:10,2024-08-13 07:42:10,0.0,1.06,On Time,,Manan Chandran,keermugdha@example.org,918836550788,"64
Padmanabhan Path
Bulandshahr 387848",Thanjavur,372814,2024-04-28,New,15,252.26,3895127,1,Very disappointed with the quality.,Product Quality,Negative,2024-08-13,0.0
8561203503,6390687,2024-04-14 05:13:07,2024-04-14 05:23:07,2024-04-14 05:20:07,On Time,2766.81,Wallet,70087,2325,937542,1,97.04,Wheat Flour,Grocery & Staples,Khurana and Sons,97.04,114.16,15.0,365,28,93,70087,2024-04-14 05:23:07,2024-04-14 05:20:07,-3.0,4.49,On Time,,Shivansh Dasgupta,watika26@example.net,911505305250,"08/37, Singh Zila
Aizawl-112143",Alwar,733851,2024-08-23,Regular,5,1340.79,4112206,4,Will definitely order again.,Customer Service,Positive,2024-04-14,-3.0
1388300707,84824280,2024-04-08 21:53:05,2024-04-08 22:12:05,2024-04-08 22:16:05,On Time,3998.46,UPI,48870,6018,848226,2,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,48870,2024-04-08 22:12:05,2024-04-08 22:16:05,4.0,1.98,On Time,Traffic,Kamya Narayan,bhavyabakshi@example.com,910116395700,"92/87, Golla Road, Bihar Sharif 337412",Ongole,989821,2024-05-09,Inactive,17,1752.91,8026322,3,"It was okay, nothing special.",Customer Service,Neutral,2024-04-08,4.0
4054816025,29584848,2024-07-19 14:29:26,2024-07-19 14:49:26,2024-07-19 14:51:26,On Time,2422.3,UPI,2786,4274,876139,3,415.75,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83,2786,2024-07-19 14:49:26,2024-07-19 14:51:26,2.0,3.89,On Time,Traffic,Lucky Chada,devganesan@example.org,911154995125,"H.No. 95
Iyengar Circle
Dhule-728048",Dehri,469757,2024-10-03,Premium,11,1212.04,4588207,4,The product met my expectations.,Customer Service,Neutral,2024-07-19,2.0
9943206333,12851610,2023-03-22 09:47:17,2023-03-22 09:57:17,2023-03-22 10:01:17,On Time,918.65,Wallet,86716,2694,378287,2,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,86716,2023-03-22 09:57:17,2023-03-22 10:01:17,4.0,2.89,On Time,Traffic,Unnati Narayanan,indali31@example.net,917687211642,"09/64
Shanker Ganj
Bongaigaon-786416",Proddatur,304595,2024-08-06,Inactive,14,633.41,9858044,3,Customer service was not helpful.,Product Quality,Negative,2023-03-22,4.0
3948498236,35402531,2024-08-30 05:15:03,2024-08-30 05:34:03,2024-08-30 05:43:03,Slightly Delayed,2174.34,Card,71487,3973,136533,2,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,71487,2024-08-30 05:34:03,2024-08-30 05:43:03,9.0,4.87,Slightly Delayed,Traffic,Eta Gola,khareurishilla@example.com,911088654783,"H.No. 24
Khalsa Nagar
Kalyan-Dombivli-228271",Kulti,872429,2023-06-04,New,11,1808.3,1460075,2,Not worth the price I paid.,Delivery,Negative,2024-08-30,9.0
8096169523,66768157,2024-09-15 05:37:55,2024-09-15 05:52:55,2024-09-15 05:55:55,On Time,2160.02,UPI,24856,9286,739448,3,755.66,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79,24856,2024-09-15 05:52:55,2024-09-15 05:55:55,3.0,4.87,On Time,Traffic,Om Khosla,obahri@example.org,910828966079,"37
Mody Circle
Jorhat 391653",Singrauli,131116,2023-09-04,Inactive,3,502.9,235951,4,Great prices and fast delivery!,Customer Service,Positive,2024-09-15,3.0
8803091944,11228463,2024-05-18 03:11:30,2024-05-18 03:24:30,2024-05-18 03:19:30,On Time,3598.91,UPI,70237,1496,697683,2,123.74,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82,70237,2024-05-18 03:24:30,2024-05-18 03:19:30,-5.0,2.41,On Time,,Theodore Cherian,oliver85@example.com,918075077633,"H.No. 173, Pant Street, Jaipur 419135",Kanpur,834868,2023-07-30,Inactive,8,1275.97,1253291,4,The product met my expectations.,App Experience,Neutral,2024-05-18,-5.0
7409519974,60834500,2024-01-16 21:25:18,2024-01-16 21:41:18,2024-01-16 21:42:18,On Time,4040.13,Wallet,63789,3913,679284,2,877.89,Cough Syrup,Pharmacy,Pant LLC,877.89,1097.36,20.0,365,28,95,63789,2024-01-16 21:41:18,2024-01-16 21:42:18,1.0,2.81,On Time,Traffic,Rishi Jain,bathanirudh@example.org,919789512998,"80/57, Dara Marg, Bokaro 568451",Khammam,487840,2024-10-28,Inactive,1,1111.47,4831082,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-01-16,1.0
456278500,62526567,2024-05-06 16:13:15,2024-05-06 16:27:15,2024-05-06 16:39:15,Slightly Delayed,2591.57,Cash,70639,9627,525531,1,831.1,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,28,65,70639,2024-05-06 16:27:15,2024-05-06 16:39:15,12.0,4.64,Slightly Delayed,Traffic,Chaman Karan,azaankunda@example.net,916862252516,"H.No. 958, Sethi Circle
Hosur 449981",Chittoor,521820,2023-07-01,Premium,15,1976.82,5467509,4,"Average experience, could improve.",Customer Service,Neutral,2024-05-06,12.0
9912965340,95309983,2023-08-20 17:16:27,2023-08-20 17:31:27,2023-08-20 17:59:27,Significantly Delayed,4366.97,Wallet,38348,7496,153019,1,947.95,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88,38348,2023-08-20 17:31:27,2023-08-20 17:59:27,28.0,3.28,Significantly Delayed,Traffic,Vansha Atwal,ramankritika@example.net,918540258136,"23/11, Ramesh, Udupi 062614",Solapur,373773,2024-09-07,New,15,1990.83,5021758,1,Delivery was late and I was unhappy.,Delivery,Negative,2023-08-20,28.0
2802653261,9987182,2024-10-07 16:33:53,2024-10-07 16:47:53,2024-10-07 16:43:53,On Time,1481.99,UPI,8096,1650,455083,3,959.01,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63,8096,2024-10-07 16:47:53,2024-10-07 16:43:53,-4.0,1.99,On Time,,Tristan Hegde,devansh88@example.org,911484654463,"138, Dewan Circle
Kolkata-153958",Darbhanga,35650,2024-08-21,Regular,8,635.99,5343582,2,The packaging was poor.,Customer Service,Negative,2024-10-07,-4.0
8629948751,97678578,2023-08-31 14:56:32,2023-08-31 15:08:32,2023-08-31 15:14:32,Slightly Delayed,2006.53,Card,57001,2313,901144,1,340.36,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,12,71,57001,2023-08-31 15:08:32,2023-08-31 15:14:32,6.0,3.0,Slightly Delayed,Traffic,Jagat Hayre,ymalhotra@example.net,917081667351,"95/43, Chahal Path
Mathura 774115",Loni,214414,2024-06-15,Regular,7,1531.63,5473630,5,Good selection of products.,Product Quality,Positive,2023-08-31,6.0
9169008097,98625898,2024-05-18 09:23:08,2024-05-18 09:37:08,2024-05-18 09:42:08,On Time,2432.06,Wallet,11475,4039,196719,1,217.5,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91,11475,2024-05-18 09:37:08,2024-05-18 09:42:08,5.0,2.16,On Time,Traffic,Raagini Taneja,umang95@example.org,913128638366,"263
Kamdar Chowk
Bhatpara-557575",Raiganj,355567,2023-10-17,Premium,14,1879.91,6548445,2,The order was incorrect.,Customer Service,Negative,2024-05-18,5.0
3186513319,3730316,2023-04-14 00:08:38,2023-04-14 00:19:38,2023-04-14 00:28:38,Slightly Delayed,83.18,UPI,2924,4043,492958,1,84.2,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,26,88,2924,2023-04-14 00:19:38,2023-04-14 00:28:38,9.0,4.76,Slightly Delayed,Traffic,Ishanvi Shankar,daksha35@example.org,912906397510,"356
Mohan Nagar
Cuttack-228642",Berhampore,968515,2023-03-20,Regular,10,215.72,606700,4,"Overall good experience, thank you!",Product Quality,Positive,2023-04-14,9.0
8837578937,28663279,2023-08-14 08:55:19,2023-08-14 09:06:19,2023-08-14 09:07:19,On Time,3480.43,Cash,59526,2219,33797,1,888.12,Pain Reliever,Pharmacy,Gaba LLC,888.12,1110.15,20.0,365,12,51,59526,2023-08-14 09:06:19,2023-08-14 09:07:19,1.0,1.07,On Time,Traffic,Sai Bhatia,xchoudhry@example.org,912901668937,"14/344
Malhotra Road, Ahmedabad-019006",Jamnagar,321770,2023-03-30,Premium,6,1539.15,9618583,5,Very fresh and well-packaged.,Product Quality,Positive,2023-08-14,1.0
1468095888,37691544,2023-06-17 06:09:04,2023-06-17 06:24:04,2023-06-17 06:19:04,On Time,4034.72,Cash,73298,5684,455083,1,959.01,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63,73298,2023-06-17 06:24:04,2023-06-17 06:19:04,-5.0,2.18,On Time,,Onkar Devan,bmane@example.com,914827774859,"57/859, Desai Chowk, Varanasi-296853",Darbhanga,210271,2024-10-15,Inactive,15,1599.46,8571159,3,Very disappointed with the quality.,Customer Service,Negative,2023-06-17,-5.0
3055120492,408590,2023-12-19 16:33:47,2023-12-19 16:53:47,2023-12-19 17:03:47,Slightly Delayed,1217.39,Wallet,10184,5237,604184,2,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84,10184,2023-12-19 16:53:47,2023-12-19 17:03:47,10.0,4.52,Slightly Delayed,Traffic,Januja Zachariah,nakshsahni@example.net,916303259192,"25/639
Chandran Zila
Kozhikode 329055",Jorhat,356268,2024-03-11,Regular,17,436.74,8533849,2,Taste was not as expected.,App Experience,Negative,2023-12-19,10.0
6083457185,80571942,2024-08-19 20:34:04,2024-08-19 20:54:04,2024-08-19 20:58:04,On Time,923.43,Wallet,5319,6370,57405,3,607.67,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64,5319,2024-08-19 20:54:04,2024-08-19 20:58:04,4.0,2.23,On Time,Traffic,Mohammed Magar,bailavi@example.org,918023559312,"595, Ranganathan Chowk, Kadapa 969488",Kishanganj,140451,2023-09-01,Regular,10,980.64,2166040,4,"It was okay, nothing special.",Product Quality,Neutral,2024-08-19,4.0
7154956248,22112867,2023-07-17 19:48:59,2023-07-17 20:02:59,2023-07-17 19:58:59,On Time,801.47,Wallet,38167,4761,313754,2,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67,38167,2023-07-17 20:02:59,2023-07-17 19:58:59,-4.0,4.48,On Time,,Sanaya Chakrabarti,anay97@example.net,912480017449,"77, Gera Road
Anand 087192",Bangalore,609126,2024-08-02,Regular,6,204.58,1521011,4,Items were in perfect condition.,Product Quality,Positive,2023-07-17,-4.0
246971181,376144,2023-07-30 14:12:21,2023-07-30 14:32:21,2023-07-30 14:34:21,On Time,3266.0,UPI,10315,3131,901144,1,340.36,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,12,71,10315,2023-07-30 14:32:21,2023-07-30 14:34:21,2.0,1.37,On Time,Traffic,Ira Chhabra,caleb02@example.com,914254514422,"H.No. 39
Sarkar Path
Karawal Nagar-657936",Anantapuram,627253,2023-12-19,Regular,13,1784.32,1318470,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-07-30,2.0
